,ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Customer_Tenure,TotalSpent,Cluster,Score
1268,5429,1948,PhD,Married,45579.0,0,1,2013-08-20,10,145,1,33,2,1,1,1,4,1,4,6,0,0,0,0,0,0,0,77,11,183,3,0.006879909429699183
1269,9400,1958,2n Cycle,Single,85485.0,0,0,2014-06-21,73,630,26,611,44,18,54,1,6,6,6,2,0,0,0,0,0,0,0,67,10,1383,1,0.0195973627269268
1270,1740,1944,Graduation,Married,55956.0,0,0,2014-04-07,22,760,38,104,50,9,38,2,7,3,4,4,0,1,0,0,0,0,0,81,10,999,3,0.002628703135997057
1271,7488,1963,Master,Single,64191.0,0,1,2013-01-22,30,420,15,186,151,38,15,3,5,3,13,3,0,0,0,0,0,0,0,62,11,825,1,0.001377253793179989
1272,195,1972,Graduation,Single,38808.0,1,0,2012-08-26,21,125,17,52,3,19,30,4,5,1,4,8,1,0,0,0,0,0,1,53,12,246,0,0.9983568787574768
1273,635,1966,Master,Married,57183.0,1,1,2013-03-19,51,464,5,64,7,0,70,8,9,1,7,8,0,0,0,0,0,0,0,59,11,610,3,0.001403200323693454
1274,7527,1968,Master,Divorced,23748.0,1,0,2012-11-21,97,6,6,29,12,15,8,3,2,1,3,8,0,0,0,0,0,0,0,57,12,76,0,0.02075947448611259
1275,10319,1971,Graduation,Married,66303.0,0,1,2013-02-26,56,1090,12,96,16,12,60,4,3,4,11,8,0,1,0,0,0,0,0,54,11,1286,1,0.01050903555005789
1276,2296,1975,Master,Married,37368.0,1,0,2013-12-16,4,3,2,11,2,2,10,1,1,0,2,6,1,0,0,0,0,0,0,50,11,30,0,0.09052298218011856
1277,10637,1964,Graduation,Married,40800.0,1,2,2013-01-01,77,24,0,27,8,30,10,2,3,0,3,7,0,0,0,0,0,1,0,61,12,99,3,0.007650806568562984
1278,2931,1978,Graduation,Divorced,71847.0,0,0,2012-09-21,95,737,21,106,55,63,210,0,6,7,9,3,0,0,0,1,0,0,0,47,12,1192,1,0.01500528771430254
1279,907,1975,Graduation,Married,46149.0,0,1,2013-11-29,36,254,6,71,4,0,27,5,5,1,7,5,0,0,0,0,0,0,0,50,11,362,3,0.001004140824079514
1280,3698,1983,Graduation,Together,78687.0,0,0,2012-08-09,13,817,185,687,145,55,241,1,4,6,8,2,0,0,1,0,0,0,1,42,12,2130,1,0.9857820272445679
1281,9516,1971,2n Cycle,Divorced,49118.0,0,0,2012-08-18,90,620,54,239,99,98,119,2,9,7,10,7,0,1,0,0,1,0,1,54,12,1229,3,0.9610543251037598
1282,679,1957,PhD,Married,37633.0,1,1,2012-09-20,49,13,4,20,0,0,1,2,1,0,3,9,0,0,0,0,0,0,0,68,12,38,0,0.002467751735821366
1283,7384,1951,Master,Together,39767.0,0,0,2013-07-21,18,113,61,204,34,26,47,2,7,1,7,8,0,0,0,0,0,0,0,74,11,485,0,0.02242530323565006
1284,5043,1951,Basic,Married,26997.0,0,0,2012-11-05,89,7,23,78,133,49,144,2,4,2,5,7,0,0,0,0,0,0,0,74,12,434,0,0.003408147022128105
1285,5267,1970,Graduation,Divorced,33986.0,1,0,2013-03-14,43,16,2,18,2,1,5,1,1,0,3,7,0,0,0,0,0,0,0,55,11,44,0,0.001930243335664272
1286,339,1972,PhD,Married,57091.0,0,1,2012-11-23,82,462,0,24,6,0,4,2,9,2,5,7,0,1,0,0,0,0,1,53,12,496,3,0.9477482438087463
1287,2516,1969,2n Cycle,Married,46831.0,1,1,2013-06-08,84,22,2,10,6,4,34,2,1,2,2,4,0,0,0,0,0,0,0,56,11,78,3,0.001395664527080953
1288,9010,1972,Master,Married,83151.0,0,0,2013-02-10,80,968,147,842,137,42,210,1,5,7,10,2,1,0,1,1,0,0,1,53,11,2346,1,0.9762097001075745
1289,378,1971,Graduation,Married,52531.0,0,0,2012-12-30,68,283,112,151,51,72,125,2,7,2,10,6,0,0,0,0,0,0,0,54,12,794,3,0.01136014983057976
1290,4808,1956,Graduation,Married,15759.0,0,0,2013-09-05,12,1,2,5,6,0,3,1,1,0,2,7,0,0,0,0,0,0,0,69,11,17,0,0.004525528755038977
1291,5068,1971,Graduation,Single,22804.0,1,0,2013-07-31,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,0,54,11,26,0,0.005352958105504513
1292,7628,1973,2n Cycle,Married,43050.0,1,0,2014-03-18,10,30,5,24,6,3,8,2,2,0,4,5,0,0,0,0,0,0,0,52,10,76,3,0.0007786575588397682
1293,7128,1977,PhD,Single,42997.0,1,1,2013-12-07,91,4,0,5,0,1,5,1,1,0,2,7,0,0,0,0,0,0,0,48,11,15,3,0.0002605667687021196
1294,2811,1963,PhD,Single,48918.0,1,1,2014-04-12,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,0,62,10,62,3,0.0002562315785326064
1295,3551,1954,Master,Together,60033.0,0,1,2014-03-29,28,62,1,57,19,11,48,2,2,1,5,2,0,0,0,0,0,0,0,71,10,198,3,0.0001183516651508398
1296,1663,1978,PhD,Together,34043.0,1,0,2013-10-25,97,20,2,14,3,0,10,1,2,0,2,9,0,0,0,0,0,0,0,47,11,49,0,0.0003031635424122214
1297,5543,1966,Graduation,Together,57811.0,0,1,2013-06-24,49,545,7,114,37,21,78,5,7,2,11,5,0,1,0,0,0,0,0,59,11,802,3,0.0003312779881525785
1298,1577,1946,Graduation,Married,78569.0,0,0,2014-02-19,14,558,79,622,207,175,95,1,4,6,4,1,0,0,1,0,0,0,1,79,10,1736,1,0.946068286895752
1299,10641,1978,Graduation,Single,7500.0,1,1,2012-12-27,5,6,5,4,13,4,25,4,2,1,3,6,0,0,0,0,0,0,0,47,12,57,0,0.0126557219773531
1300,5336,1971,Master,Together,157733.0,1,0,2013-06-04,37,39,1,9,2,0,8,0,1,0,1,1,0,0,0,0,0,0,0,54,11,59,2,0.0001584153797011822
1301,6024,1953,Graduation,Together,94384.0,0,0,2013-03-04,62,1111,24,790,160,45,172,0,5,8,5,2,0,1,1,1,0,0,1,72,11,2302,1,0.9802867770195007
1302,1878,1985,2n Cycle,Married,23148.0,0,0,2014-02-18,83,4,6,8,6,3,10,1,2,0,3,7,0,0,0,0,0,0,0,40,10,37,0,1.997350409510545e-05
1303,3099,1970,Graduation,Divorced,44267.0,1,1,2013-02-25,48,183,5,65,3,5,49,5,5,2,4,9,0,0,0,0,0,0,0,55,11,310,3,0.01397789269685745
1304,6055,1979,Graduation,Married,71626.0,0,0,2012-11-01,94,546,72,376,94,145,72,1,5,5,8,3,0,1,0,0,0,0,0,46,12,1305,1,0.001281496603041887
1305,5841,1966,Graduation,Together,60894.0,0,1,2013-06-28,61,606,7,155,10,0,54,5,10,3,8,7,0,0,0,0,0,0,0,59,11,832,3,0.0006024991162121296
1306,3972,1976,Graduation,Together,50200.0,1,1,2013-04-03,70,266,6,51,8,6,64,6,7,1,5,8,0,0,0,0,0,0,0,49,11,401,3,6.566621595993638e-05
1307,4394,1965,PhD,Married,81051.0,0,0,2014-05-23,43,1142,29,249,38,29,14,1,5,5,12,2,0,1,1,0,0,0,0,60,10,1501,1,0.0009398023830726743
1308,5758,1982,Graduation,Married,65169.0,0,0,2014-01-14,23,1074,0,69,0,0,46,1,10,4,13,6,1,0,1,1,1,0,1,43,10,1189,1,0.9806250333786011
1309,6658,1972,Graduation,Together,59868.0,0,1,2013-07-22,37,771,51,154,54,10,154,7,11,2,12,6,0,0,0,0,0,0,0,53,11,1194,3,0.001111367484554648
1310,4603,1960,PhD,Married,65695.0,0,1,2014-01-31,50,371,32,189,0,58,6,2,5,4,10,4,0,0,0,0,0,0,0,65,10,656,1,0.0001768105430528522
1311,8427,1956,Master,Single,64857.0,0,0,2012-11-23,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,0,69,12,1540,1,0.01098658517003059
1312,10260,1965,Master,Together,45143.0,0,1,2013-08-26,74,202,5,74,11,5,14,3,6,1,5,7,0,0,0,0,0,0,0,60,11,311,3,5.844221232109703e-05
1313,7143,1955,2n Cycle,Together,74805.0,0,1,2013-11-06,14,209,162,209,41,162,37,5,4,7,10,2,0,0,0,0,0,0,0,70,11,820,1,0.000938555458560586
1314,8789,1989,2n Cycle,Married,59060.0,1,0,2014-01-11,77,35,40,111,36,40,12,3,3,1,7,4,0,0,0,0,0,0,0,36,10,274,3,3.511679824441671e-05
1315,6197,1962,PhD,Single,27238.0,1,1,2013-04-20,39,37,0,17,0,0,3,3,3,0,3,9,0,0,0,0,0,0,0,63,11,57,0,0.002713158028200269
1316,4554,1965,Graduation,Together,47009.0,0,1,2013-10-01,89,171,45,73,59,10,90,4,3,2,8,4,0,0,0,0,0,0,0,60,11,448,3,1.543316102470271e-05
1317,4937,1973,2n Cycle,Married,46094.0,1,1,2014-06-10,62,12,2,20,3,2,5,1,1,0,3,7,0,0,0,0,0,0,0,52,10,44,3,0.000123163583339192
1318,1920,1972,Graduation,Married,40321.0,1,1,2013-07-29,59,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,0,53,11,102,3,0.0001481340877944604
1319,8749,1984,Graduation,Together,37235.0,1,0,2014-02-01,68,20,2,9,4,6,20,1,1,1,2,4,0,0,0,0,0,0,0,41,10,61,0,0.002536006271839142
1320,1650,1960,Master,Married,81843.0,0,0,2013-04-22,13,779,86,537,34,69,138,1,5,9,12,3,0,0,0,0,0,0,0,65,11,1643,1,0.02532800287008286
1321,10377,1958,Master,Together,46692.0,0,1,2013-06-06,37,170,6,97,24,12,88,3,6,1,5,6,0,0,0,0,0,0,0,67,11,397,3,0.000604220840614289
1322,9206,1968,Graduation,Together,77382.0,0,1,2014-01-07,36,491,48,231,112,105,134,2,5,7,12,1,0,0,1,0,0,0,0,57,10,1121,1,0.002276795450598001
1323,10971,1977,Graduation,Single,37774.0,2,0,2012-09-03,28,173,8,107,7,2,176,4,7,2,3,9,1,0,0,0,0,1,1,48,12,473,0,0.9856902956962585
1324,6398,1974,Basic,Married,18393.0,1,0,2014-03-29,2,7,10,13,16,0,4,2,3,0,3,8,0,0,0,0,0,0,0,51,10,50,0,0.008845878764986992
1325,9212,1962,Master,Married,72828.0,0,1,2013-02-14,17,1205,0,235,19,14,205,6,6,3,13,7,0,0,0,0,0,0,0,63,11,1678,1,0.01037832349538803
1326,7937,1982,Graduation,Married,24711.0,0,0,2014-04-18,86,10,7,25,6,3,7,1,3,0,3,7,0,0,0,0,0,0,0,43,10,58,0,2.715397567953914e-05
1327,839,1975,PhD,Married,45503.0,1,0,2013-09-25,54,97,4,44,6,1,18,1,3,1,4,5,0,0,0,0,0,0,0,50,11,170,3,0.0005454349447973073
1328,4246,1982,Master,Single,6560.0,0,0,2013-12-12,2,67,11,26,4,3,262,0,1,0,1,17,0,0,0,0,0,0,0,43,11,373,0,0.071769580245018
1329,158,1945,PhD,Together,71604.0,0,0,2013-11-17,3,345,53,528,98,75,97,1,8,3,5,4,1,0,0,0,0,0,1,80,11,1196,1,0.9803409576416016
1330,4832,1979,Graduation,Married,27244.0,1,0,2014-03-07,84,6,5,17,3,24,46,2,2,2,2,7,0,0,0,0,0,0,0,46,10,101,0,0.001370160258375108
1331,5621,1969,Graduation,Married,48752.0,1,1,2012-12-12,8,73,57,100,71,15,0,5,6,1,5,9,0,0,0,0,0,0,1,56,12,316,3,0.9327908754348755
1332,1945,1962,Graduation,Married,71434.0,0,1,2013-09-18,4,711,36,217,172,96,168,3,7,4,7,4,0,1,0,1,0,0,0,63,11,1400,1,0.01650898158550262
1333,5147,1948,Graduation,Single,90842.0,0,0,2013-07-29,57,774,70,118,182,187,93,1,4,9,13,1,0,0,0,0,0,0,0,77,11,1424,1,0.08609135448932648
1334,2535,1978,Master,Married,88097.0,1,0,2012-08-18,24,163,0,480,0,126,75,1,6,5,8,9,0,1,1,1,0,0,1,47,12,844,1,0.9977523684501648
1335,11039,1975,Graduation,Married,51948.0,0,1,2013-09-17,51,82,33,54,71,30,41,2,5,2,4,5,0,0,0,0,0,0,0,50,11,311,3,0.0002756770118139684
1336,9495,1982,Graduation,Together,71853.0,0,0,2013-05-08,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,0,43,11,1149,1,0.001198525656946003
1337,9635,1983,Master,Married,35876.0,0,0,2014-04-20,13,66,2,40,4,3,14,1,3,1,3,6,0,0,0,0,0,0,0,42,10,129,0,0.01098105311393738
1338,2173,1952,Graduation,Widow,40049.0,0,1,2013-10-16,23,13,6,7,0,3,3,1,1,0,3,6,0,0,0,0,0,0,0,73,11,32,3,0.002422142773866653
1339,942,1982,Graduation,Single,39660.0,1,0,2012-08-08,36,139,13,78,20,13,36,3,7,1,3,9,0,0,0,0,0,0,1,43,12,299,0,0.9560651183128357
1340,9386,1962,Graduation,Together,50127.0,0,1,2014-05-29,88,274,0,21,4,6,15,1,5,1,6,6,0,1,0,0,0,0,0,63,10,320,3,2.241097354271915e-05
1341,5510,1977,Master,Married,43263.0,0,1,2012-11-21,2,262,6,61,0,10,102,3,5,2,6,5,0,0,0,0,0,0,0,48,12,441,3,0.008360786363482475
1342,873,1949,Master,Married,62845.0,1,1,2012-10-01,3,1099,0,45,0,0,34,11,3,4,10,8,0,1,0,0,0,0,1,76,12,1178,3,0.4891228675842285
1343,2253,1990,Graduation,Married,18929.0,0,0,2013-02-16,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,0,35,11,85,0,0.001078929752111435
1344,5181,1982,Basic,Single,24367.0,1,0,2013-03-20,58,2,4,2,0,11,5,1,1,0,2,9,0,0,0,0,0,0,0,43,11,24,0,0.001407550065778196
1345,979,1975,Graduation,Single,33249.0,1,0,2013-02-20,11,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,0,50,11,112,0,0.05675757676362991
1346,10390,1959,2n Cycle,Married,26887.0,0,1,2013-02-10,27,6,7,4,3,4,6,1,1,0,3,6,0,0,0,0,0,0,0,66,11,30,0,0.0002637269208207726
1347,4698,1983,PhD,Married,50150.0,0,0,2013-06-20,32,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0,0,42,11,410,3,0.01179821230471134
1348,7793,1976,Graduation,Together,62061.0,0,1,2013-08-31,12,641,7,84,0,30,38,3,10,4,7,6,0,1,0,0,0,0,0,49,11,800,3,0.02678748033940792
1349,1745,1962,PhD,Divorced,85696.0,0,0,2013-05-03,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,0,1,63,11,1313,1,0.9565813541412354
1350,10590,1956,PhD,Together,76542.0,0,0,2013-03-30,91,794,73,573,0,29,14,1,4,8,10,2,0,0,0,0,0,0,0,69,11,1483,1,0.001429206342436373
1351,5080,1993,Graduation,Single,70515.0,0,0,2013-10-21,12,420,0,452,182,64,140,1,6,6,4,2,0,0,0,0,0,0,1,32,11,1258,1,0.03456485643982887
1352,8369,1987,Graduation,Together,18227.0,1,0,2012-11-08,21,1,2,7,4,3,11,1,0,1,2,8,0,0,0,0,0,0,0,38,12,28,0,0.03590398654341698
1353,5232,1965,Graduation,Married,69139.0,0,1,2014-01-27,23,86,12,75,33,15,6,1,4,1,5,4,0,0,0,0,0,0,0,60,10,227,1,5.445170245366171e-05
1354,2407,1982,Graduation,Married,69109.0,0,0,2012-11-09,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,1,43,12,1555,1,0.9875425100326538
1355,3834,1962,Graduation,Single,69627.0,0,1,2013-03-17,35,231,161,215,171,30,53,2,8,2,11,5,0,0,0,0,0,0,0,63,11,861,1,0.001537806703709066
1356,7912,1978,Graduation,Married,38136.0,1,0,2013-04-22,69,8,15,27,0,20,33,2,3,1,2,8,1,0,0,0,0,0,0,47,11,103,0,0.08946733921766281
1357,7712,1946,PhD,Single,62159.0,0,0,2014-04-28,68,182,17,259,77,70,29,1,6,2,10,4,0,0,0,0,0,0,0,79,10,634,3,0.003628372913226485
1358,1065,1963,Graduation,Single,80695.0,0,0,2013-12-29,85,557,129,984,193,37,18,1,5,8,5,2,0,0,0,0,0,0,0,62,11,1918,1,0.360319048166275
1359,7275,1971,Master,Single,33316.0,1,1,2013-10-04,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,0,54,11,131,0,0.009118948131799698
1360,1343,1968,Graduation,Together,58554.0,1,1,2012-09-26,55,368,24,68,38,0,88,6,8,2,6,7,0,0,0,0,0,0,0,57,12,586,3,0.01216827891767025
1361,1384,1992,Basic,Married,17256.0,1,0,2013-11-23,10,6,4,14,8,8,22,2,2,1,2,8,1,0,0,0,0,0,0,33,11,62,0,0.05529797449707985
1362,9967,1974,Graduation,Divorced,53034.0,1,1,2013-05-30,30,160,15,196,15,11,50,8,6,1,7,8,0,0,0,0,0,0,0,51,11,447,3,0.01241017878055573
1363,6181,1950,2n Cycle,Together,52203.0,0,0,2012-07-31,36,488,21,238,56,108,28,1,8,7,11,6,0,0,0,0,0,0,0,75,12,939,3,0.002095273463055491
1364,10507,1977,2n Cycle,Divorced,59601.0,0,1,2013-07-25,14,691,7,69,0,7,23,4,2,2,7,8,0,1,0,0,0,0,0,48,11,797,3,0.007372121326625347
1365,2674,1958,Master,Single,75154.0,0,1,2012-09-04,79,543,10,205,160,143,82,1,6,3,6,3,0,0,0,0,0,0,1,67,12,1143,1,0.8775036931037903
1366,2698,1976,Graduation,Single,47025.0,0,1,2013-11-07,52,254,7,108,20,0,26,3,6,3,5,6,0,0,0,0,0,0,0,49,11,415,3,0.0001909107086248696
1367,3231,1973,Graduation,Married,37971.0,1,0,2013-11-25,97,5,4,10,2,2,7,1,1,0,3,8,0,0,0,0,0,0,0,52,11,30,0,0.0002273197460453957
1368,4096,1968,Master,Divorced,41335.0,1,0,2013-12-26,24,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,0,57,11,187,3,0.01557544898241758
1369,10476,1958,Graduation,Married,67267.0,0,1,2014-05-13,0,134,11,59,15,2,30,1,3,2,5,2,0,0,0,0,0,0,0,67,10,251,1,0.003134569153189659
1370,5948,1975,Graduation,Single,57338.0,0,1,2014-04-29,96,143,6,52,11,8,17,2,4,1,5,5,0,0,0,0,0,0,0,50,10,237,3,6.963285159145016e-06
1371,9140,1960,2n Cycle,Together,50523.0,1,1,2013-12-25,89,51,4,24,4,7,1,2,2,0,4,6,0,0,0,0,0,0,0,65,11,91,3,2.257319647469558e-05
1372,10258,1965,Master,Single,35791.0,2,1,2013-05-06,94,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,0,60,11,35,0,7.599493255838752e-05
1373,5675,1960,PhD,Divorced,50611.0,0,1,2012-10-04,98,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,0,65,12,493,3,0.00856489222496748
1374,4743,1969,PhD,Married,56242.0,0,1,2013-03-03,72,689,8,167,11,8,88,5,8,4,11,6,0,0,0,0,0,0,0,56,11,971,3,0.0005278551252558827
1375,8805,1960,Graduation,Single,48904.0,0,1,2012-12-02,1,283,10,38,0,13,27,4,7,2,4,8,0,0,0,0,0,0,0,65,12,371,3,0.03814439103007317
1376,1542,1975,Graduation,Single,56243.0,1,2,2013-12-30,26,347,0,35,4,3,7,6,4,2,8,5,0,0,0,0,0,0,0,50,11,396,3,0.001770500210113823
1377,6770,1985,Graduation,Married,21355.0,1,0,2013-08-20,5,5,13,14,0,5,31,2,2,1,2,6,1,0,0,0,0,0,1,40,11,68,0,0.9587455987930298
1378,8773,1971,Master,Together,57420.0,0,1,2013-06-25,22,280,0,18,0,0,24,3,5,1,6,7,0,1,0,0,0,0,0,54,11,322,3,0.002544130897149444
1379,10475,1970,Master,Together,51381.5,0,1,2013-04-01,39,187,5,65,26,20,14,2,4,2,6,5,0,0,0,0,0,0,0,55,11,317,3,6.310968456091359e-05
1380,10420,1955,Master,Divorced,46390.0,0,1,2014-05-05,56,95,14,64,2,9,38,1,4,2,3,7,0,0,0,0,0,0,0,70,10,222,3,0.01946530118584633
1381,7514,1956,2n Cycle,Together,54342.0,1,1,2013-07-03,74,84,10,34,11,10,28,4,3,1,4,6,0,0,0,0,0,0,0,69,11,177,3,0.0002237100998172536
1382,2902,1958,Graduation,Together,51381.5,1,1,2012-09-03,87,19,4,12,2,2,6,1,1,0,3,5,0,0,0,0,0,0,0,67,12,45,3,0.0002968976623378694
1383,4345,1964,2n Cycle,Single,51381.5,1,1,2014-01-12,49,5,1,9,2,0,4,1,1,0,2,7,0,0,0,0,0,0,0,61,10,21,3,0.0002686743682716042
1384,793,1973,Graduation,Married,20895.0,1,0,2012-10-06,24,18,3,17,3,0,4,1,2,0,3,9,0,0,0,0,0,0,0,52,12,45,0,0.02065114863216877
1385,10909,1948,Graduation,Married,92344.0,0,0,2014-01-15,9,992,24,694,51,19,119,0,5,10,5,1,1,0,1,0,0,0,0,77,10,1899,1,0.07718362659215927
1386,3769,1972,PhD,Together,51381.5,1,0,2014-03-02,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,53,10,42,3,0.0002620166342239827
1387,8702,1976,2n Cycle,Together,26907.0,1,1,2013-08-20,10,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,0,49,11,22,0,0.005347606725990772
1388,4791,1980,Graduation,Together,44964.0,1,1,2012-12-16,35,19,1,17,2,0,2,1,1,0,3,8,0,0,0,0,0,0,0,45,12,41,3,0.00143599568400532
1389,2963,1979,Graduation,Together,75507.0,0,0,2014-05-02,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,0,46,10,1440,1,0.0002854626800399274
1390,8216,1972,Master,Married,53761.0,1,1,2013-10-11,7,158,0,76,13,7,71,6,4,4,3,5,0,0,0,0,0,0,0,53,11,325,3,0.01512037869542837
1391,8140,1973,Graduation,Together,22682.0,1,0,2013-10-03,51,10,14,29,4,2,36,3,2,1,4,4,0,0,0,0,0,0,0,52,11,95,0,0.001733596436679363
1392,10146,1972,PhD,Together,38887.0,1,0,2014-03-02,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,53,10,42,0,0.0003192233562003821
1393,5289,1975,2n Cycle,Single,41658.0,1,1,2012-11-09,30,8,4,12,15,4,29,2,1,1,2,4,0,0,0,0,0,0,0,50,12,72,3,0.00817312765866518
1394,2587,1972,PhD,Married,29791.0,1,0,2014-05-15,21,14,0,6,0,0,0,2,2,0,3,5,0,0,0,0,0,0,0,53,10,20,0,0.0002180918672820553
1395,4405,1956,Master,Married,63915.0,0,2,2013-07-30,2,622,7,115,30,0,15,2,6,3,12,5,0,0,0,0,0,0,0,69,11,789,1,0.003528684144839644
1396,8663,1974,Graduation,Divorced,39996.0,1,1,2014-05-22,85,11,0,3,0,0,1,1,1,0,2,6,0,0,0,0,0,0,0,51,10,15,3,0.0001046450124704279
1397,2589,1972,Graduation,Divorced,26759.0,1,0,2014-02-07,65,25,3,16,8,5,2,2,2,1,3,6,0,0,0,0,0,0,0,53,10,59,0,0.0005830058362334967
1398,3421,1968,Master,Divorced,63841.0,0,1,2013-04-21,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,57,11,908,1,0.0002906245936173946
1399,10490,1969,PhD,Married,51039.0,1,1,2012-12-10,11,100,64,79,65,0,109,2,6,2,4,7,0,0,0,0,0,0,0,56,12,417,3,0.01533245109021664
1400,4094,1961,Graduation,Married,60544.0,1,1,2012-08-25,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,0,64,12,289,3,0.005302048288285732
1401,9958,1972,Graduation,Married,65685.0,0,1,2014-03-29,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,0,53,10,769,1,4.622784035746008e-05
1402,2534,1953,Graduation,Married,37716.0,0,1,2014-04-21,4,97,1,41,6,2,41,2,4,1,3,7,0,0,0,0,0,0,0,72,10,188,0,0.006038442719727755
1403,4188,1957,Graduation,Single,36864.0,0,1,2012-08-13,53,204,5,39,17,0,89,3,5,2,4,8,0,0,0,0,0,0,1,68,12,354,0,0.9513506889343262
1404,6613,1970,Master,Married,44511.0,1,0,2012-10-12,39,513,7,133,46,14,14,6,8,4,8,8,0,0,0,0,0,0,0,55,12,727,3,0.03024543263018131
1405,10827,1967,PhD,Married,36947.0,1,1,2012-08-07,49,88,3,21,4,1,29,4,3,0,4,9,0,0,0,0,0,0,0,58,12,146,0,0.06125637143850327
1406,5491,1951,Master,Together,47352.0,0,1,2013-04-11,70,172,12,112,8,0,15,4,6,1,5,7,0,0,0,0,0,0,0,74,11,319,3,0.000445070763817057
1407,8402,1953,Master,Married,67087.0,0,1,2013-12-17,40,329,35,222,130,35,43,2,7,5,8,4,0,0,0,0,0,0,0,72,11,794,1,0.0005502401618286967
1408,8783,1950,Graduation,Married,57045.0,0,1,2012-09-08,40,296,13,104,11,13,17,3,4,2,9,3,0,0,0,0,0,0,0,75,12,454,3,0.001463569817133248
1409,10010,1953,PhD,Divorced,36957.0,1,1,2012-09-06,43,100,2,16,2,1,31,4,3,2,2,9,0,0,0,0,0,0,1,72,12,152,0,0.9618977308273315
1410,618,1977,PhD,Married,69389.0,0,1,2012-09-28,17,422,7,238,69,46,15,1,7,2,12,4,0,0,0,0,0,0,0,48,12,797,1,0.0006949459784664214
1411,9121,1972,Graduation,Married,80134.0,1,0,2013-05-20,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,1,53,11,1690,1,0.9804620742797852
1412,361,1969,Master,Married,43142.0,1,1,2014-02-18,84,5,1,7,2,1,4,1,1,0,2,7,0,0,0,0,0,0,0,56,10,20,3,0.0001266517501790076
1413,4310,1944,Graduation,Married,80589.0,0,0,2014-01-22,25,507,93,520,242,40,26,1,5,10,5,1,0,0,0,1,0,0,1,81,10,1428,1,0.9391251802444458
1414,2678,1990,Graduation,Single,34412.0,1,0,2013-02-13,62,52,12,50,4,36,55,3,5,0,3,9,0,0,0,0,0,0,0,35,11,209,0,0.002410751767456532
1415,6376,1979,Graduation,Single,57537.0,1,0,2013-06-10,83,191,56,139,51,8,100,4,4,3,8,4,0,0,0,0,0,0,0,46,11,545,3,6.75852206768468e-05
1416,524,1966,Basic,Together,22634.0,0,0,2013-01-16,47,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,0,59,11,96,0,0.001688940217718482
1417,10341,1948,Graduation,Together,51315.0,0,0,2014-02-23,45,68,28,39,16,30,41,1,2,2,5,2,0,0,0,0,0,0,0,77,10,222,3,0.0002958299010060728
1418,5654,1972,Graduation,Married,36026.0,2,1,2014-03-16,34,20,4,10,6,4,17,2,2,0,3,6,0,0,0,0,0,0,0,53,10,61,0,0.0009443149319849908
1419,4098,1973,Graduation,Married,24639.0,1,1,2014-01-28,3,20,3,16,0,4,1,3,2,0,4,6,0,0,0,0,0,0,0,52,10,44,0,0.004087510518729687
1420,5824,1972,PhD,Together,34578.0,2,1,2014-04-11,1,7,0,1,0,0,0,1,1,0,2,6,0,0,0,0,0,0,0,53,10,8,0,0.002573367208242416
1421,7000,1972,2n Cycle,Single,65704.0,0,0,2013-10-13,18,279,172,74,38,8,246,1,2,10,10,1,0,0,0,0,0,0,0,53,11,817,1,0.005051227286458015
1422,2561,1966,Graduation,Single,63810.0,0,1,2012-11-11,45,977,12,253,16,12,101,4,4,3,12,8,0,1,0,0,0,0,0,59,12,1371,1,0.002120750956237316
